pKa	Source	ISO_SMI	marvin_pKa	ID	MolLogP	MolMR	MolWt	NHOHCount	NOCount	FractionCSP3	RingCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRadicalElectrons	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumValenceElectrons	HeavyAtomCount	TPSA	MaxEStateIndex	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MaxAbsEStateIndex	MinAbsEStateIndex	MinEStateIndex	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	qed	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	MQN1	MQN2	MQN3	MQN4	MQN5	MQN6	MQN7	MQN8	MQN9	MQN10	MQN11	MQN12	MQN13	MQN14	MQN15	MQN16	MQN17	MQN18	MQN19	MQN20	MQN21	MQN22	MQN23	MQN24	MQN25	MQN26	MQN27	MQN28	MQN29	MQN30	MQN31	MQN32	MQN33	MQN34	MQN35	MQN36	MQN37	MQN38	MQN39	MQN40	MQN41	MQN42
10.3	Novartis	C1=C(c2ccccc2)N2CC[NH+]=C2c2ccccc21	7.13	2714	1.3411000000000004	77.39970000000002	247.32099999999997	1	2	0.11764705882352941	4	0	2	2	2	0	2	1	1	2	0	1	0	0	0	92	19	17.21	3.5162299225245652	1.9325372331152935	683.418069812221	12.656489770562878	10.634929849769314	10.634929849769314	9.432652990377575	6.682378893012282	6.682378893012282	4.909875286465621	4.909875286465621	3.7662547121063294	3.7662547121063294	2.8866869424389052	2.8866869424389052	0.0	0.0	0.0	0.0	0.0	13.08951281182515	28.22301357390409	0.0	0.0	70.56563818647452	0.0	-2.3499999999999996	-666	10.56131052968941	4.092044412768899	1.6030297178841928	112.26709871436483	3.5162299225245652	1.0077789588057446	1.0077789588057446	0.0	18.786552124880984	0.0	0.0	5.835619785757269	0.0	4.992404732635669	4.899909730850478	0.0	0.0	48.53093654769288	17.705838666992488	5.563451491696996	5.563451491696996	0.8046284274895814	4.992404732635669	0.0	0.0	0.0	23.825042328432897	0.0	0.0	16.690354475090988	54.59730361615449	0.0	11.773059419889714	0.0	4.992404732635669	17.608679205646983	0.0	4.899909730850478	0.0	0.0	13.08951281182515	71.28765809124548	0.0	0.0	0.0	0.0	5.902803996598639	0.0	5.16591411564626	1.2471787603930462	19.18469529478458	2.292824074074074	2.0399170918367346	0.0	17	0	0	0	0	0	0	0	2	0	0	19	1	0	0	13	8	0	1	2	2	1	1	0	1	0	0	0	0	13	6	0	0	0	1	3	0	0	0	0	4	2
4.8	Novartis	CCc1ccc(-c2cn3c([nH+]2)SCC3)cc1	3.96	2721	2.6373000000000006	66.52570000000003	231.34399999999997	1	2	0.3076923076923077	3	0	1	1	1	1	2	2	0	3	0	2	0	0	0	82	16	19.07	3.4733132558578985	1.9519723465629533	477.65118777149115	10.957819157813608	9.363533575471594	10.18003015639932	7.864504642955708	5.711535244761276	6.697133804414764	4.065259983525199	5.148881739650862	3.0315576066534367	4.0282637227199025	2.026213890696388	2.999486295213968	0.0	0.0	0.0	0.0	0.0	12.965578028838586	27.73012106680995	0.0	11.761884949391115	46.9371272138887	0.0	-1.2200000000000002	-666	9.96756224064916	3.980038055599371	1.6504544244712374	99.70432454353956	3.4733132558578985	1.1032817880238515	1.1032817880238515	0.0	12.741599977525652	5.693927994848461	0.0	0.0	5.156436481820707	0.0	9.551078168738563	0.0	0.0	31.18920547353706	23.746158064014118	11.316305098443785	0.0	0.7772405558312163	4.9839785209472085	0.0	0.0	11.761884949391115	10.319953254538143	12.965578028838586	0.0	12.487188691387619	35.61874832728022	0.0	11.257379486545457	0.0	4.9839785209472085	11.761884949391115	0.0	4.567099647791355	0.0	25.045751710349915	5.752853606746789	36.02576333715651	0.0	11.257379486545457	2.2993374433106575	1.8984351904341983	3.4733132558578985	1.2866370884773666	3.897618837658521	1.1953232884573073	8.813799603174603	3.321819202989838	3.3137160896396107	0.0	13	0	0	0	0	1	0	0	2	0	0	16	3	0	0	10	5	0	2	2	2	1	1	0	1	1	1	0	0	9	5	0	0	0	2	1	0	0	0	0	2	1
5.1	Novartis	Cc1nc2ccccn2c1C(=O)NCc1ccc(Cl)cc1	4.47	2773	3.2261200000000017	82.55120000000004	299.76099999999997	1	4	0.125	3	0	0	0	1	2	3	3	1	5	0	3	0	0	0	106	21	46.400000000000006	12.38285255871896	1.8078455913711686	792.892233208204	14.819626477379408	11.506548889176562	12.262477835195018	10.147867045540842	6.6128815833109025	6.99084605632013	4.783803332770715	5.2202391132427	3.285631131547671	3.537607446887156	2.2553852614094896	2.381373419079232	0.0	4.794537184071822	0.0	5.907179729351506	17.26131771450236	16.904556707313183	0.0	4.400694606261793	55.585150250534966	10.30076712495354	11.600939890232516	-2.329999999999999	-666	13.643835157913811	5.5779248204806295	2.7570849113200033	126.9357825554432	12.38285255871896	0.13782407407407393	-0.13782407407407393	5.316788604006331	11.341105215616189	0.0	0.0	5.907179729351506	0.0	9.195231790333615	4.9839785209472085	0.0	0.0	29.800041095617345	36.75265696523406	17.76423329126698	5.693927994848461	0.8069064722441558	5.316788604006331	0.0	0.0	11.600939890232516	15.291852856560507	6.544756405912575	6.923737199690624	21.74584466546574	48.661413050844345	5.022633313741326	5.647177220767728	0.0	4.794537184071822	23.15529684035175	0.0	14.701461731215332	0.0	13.4684936056032	0.0	70.6353538459796	0.0	0.0	1.7981430041152262	5.842790330264846	16.768303546123413	3.5939956911241184	3.055774541204436	-0.13782407407407393	13.058727815429137	1.8398184847860173	2.2913817721379948	0.0	16	0	1	0	0	0	0	1	2	1	0	21	6	1	0	8	8	0	3	5	4	1	1	0	0	3	2	1	0	9	6	0	0	0	1	2	0	0	0	0	2	1
7.35	Novartis	O=c1cc(CSc2cccc(F)c2F)nc2cc[nH]n12	6.59	2774	2.5931000000000006	71.7317	293.298	1	4	0.07692307692307693	3	0	0	0	1	2	3	4	1	7	0	3	0	0	0	102	20	50.160000000000004	13.49998362307886	1.864083692607805	827.8394872309545	14.112519696192859	10.1380611142704	10.954557695198126	9.647867045540842	5.7785260849799505	6.764124644633439	4.082387166795713	5.099563841612785	2.7254884320183996	3.7918928559050915	1.7984078946065185	2.648693246922678	11.63444168209179	13.575367279421462	0.0	16.207603977316573	11.341105215616189	17.828252017852726	22.714499099000456	12.263210640074686	0.0	10.082660329248245	0.0	-2.15	-666	12.862251838410245	5.085888132304486	2.3157950835557015	115.9950522967292	13.49998362307886	0.19543296485260786	-0.8850784202569912	0.0	0.0	17.281618902859517	0.0	5.559266895052007	0.0	9.893218992372859	18.28020650991247	0.0	11.761884949391115	6.06636706846161	12.13273413692322	28.97791479080086	5.693927994848461	0.7551600468001011	5.559266895052007	8.78083009534964	0.0	11.761884949391115	14.59805822286387	5.752853606746789	11.63444168209179	5.693927994848461	46.21869957351072	0.0	5.647177220767728	0.0	8.78083009534964	17.409062170158844	0.0	14.59805822286387	0.0	10.648337082264565	0.0	64.2108526699852	0.0	0.0	27.87680467580359	1.0983172713529854	16.194733848786427	2.730700051995597	0.7698051566305546	-1.4739261568825057	7.032834416365262	1.6040640692814214	0.0	0.0	13	2	0	0	0	1	0	0	3	1	0	20	5	1	0	8	8	0	3	5	4	1	1	0	0	3	2	0	0	8	7	0	0	0	1	2	0	0	0	0	2	1
10.8	Novartis	Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	11.6	2797	-0.33000000000000024	67.5261	273.248	3	7	0.23076923076923078	3	0	2	2	1	0	1	5	2	7	0	1	0	1	1	102	20	109.57	12.314491685563112	1.999964759030486	667.5801566907198	14.43879310982592	10.381171665676636	10.381171665676636	9.502907755397976	6.105077952277901	6.105077952277901	4.717007792215138	4.717007792215138	3.500339766025725	3.500339766025725	2.541078526373441	2.541078526373441	29.67055974655398	19.178148736287287	0.0	29.655932503929574	0.0	4.899909730850478	12.13273413692322	6.06636706846161	0.0	5.316788604006331	5.733667477162185	-2.7	-666	12.339759456629707	4.156092539947064	1.5942486331140546	113.27001056421398	12.314491685563112	0.09652187263794398	-0.958796296296297	5.733667477162185	6.041840829147961	0.0	11.814359458703011	11.814359458703011	0.0	29.394847071144092	0.0	0.0	0.0	6.06636706846161	18.553555759849232	12.10820789760957	11.126902983393991	0.5375391722332333	11.050456081168516	5.687386274683562	0.0	0.0	34.57046947740446	9.589074368143644	0.0	33.55762059738966	18.19910120538483	0.0	0.0	0.0	19.178148736287287	29.316105192089584	0.0	10.216698334856808	0.0	18.88348407499998	5.733667477162185	29.32600418877882	0.0	0.0	0.0	0.0	48.415011075417816	2.1335187547241117	6.244130291005292	-2.165649565381707	3.641507254136222	0.23148219009826154	0.0	0.0	13	0	0	0	0	0	0	1	2	4	0	20	2	4	0	13	3	0	1	11	7	3	2	0	0	5	0	0	0	6	9	0	0	0	1	2	0	0	0	0	2	1
10.2	Novartis	C1=C(c2ccc3ccccc3c2)N2CC[NH+]=C2c2ccccc21	7.11	2851	2.4943000000000017	94.90570000000004	297.3810000000001	1	2	0.09523809523809523	5	0	2	2	3	0	3	1	1	2	0	1	0	0	0	110	23	17.21	3.55339915595868	1.7201941553296491	981.807945670173	15.225403871315224	12.789630388148566	12.789630388148566	11.39897948556636	8.087079431391533	8.087079431391533	6.105779699889444	6.105779699889444	4.741931258022499	4.741931258022499	3.6264202569380517	3.6264202569380517	0.0	0.0	0.0	0.0	0.0	13.08951281182515	38.995462002833676	0.0	0.0	82.69837232339775	0.0	-2.869999999999999	-666	12.651996733744165	4.816977914194744	1.9158153198321854	134.94876324610004	3.55339915595868	0.9946318342151675	0.9946318342151675	0.0	18.786552124880984	0.0	0.0	5.835619785757269	0.0	4.992404732635669	4.899909730850478	0.0	0.0	54.59730361615449	34.54465416438369	5.563451491696996	5.563451491696996	0.7302054786660441	4.992404732635669	0.0	0.0	0.0	23.825042328432897	0.0	0.0	16.690354475090988	66.73003775307771	0.0	22.545507848819305	0.0	4.992404732635669	28.381127634576576	0.0	4.899909730850478	0.0	0.0	13.08951281182515	83.42039222816871	0.0	0.0	0.0	0.0	5.962565822625347	2.578957703451752	5.152503621819099	1.2419061266481903	23.90448669900059	2.3154166666666667	2.0108300264550265	0.0	21	0	0	0	0	0	0	0	2	0	0	23	1	0	0	16	10	0	1	2	2	1	1	0	1	0	0	0	0	15	8	0	0	0	1	4	0	0	0	0	6	3
5.5	Novartis	C/C(=C\c1cccc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1	5.36	2875	4.416020000000004	137.99759999999998	501.66400000000027	2	7	0.6896551724137931	3	0	2	2	0	1	1	7	2	7	0	2	0	2	2	200	36	109.25000000000001	13.237460007046218	1.8686141023012994	987.7314109344729	26.83613433532446	22.783670546184325	22.783670546184325	16.740743738315413	13.139047368226128	13.139047368226128	11.68019120325922	11.68019120325922	8.20012676989881	8.20012676989881	5.264902763779592	5.264902763779592	35.61410096675493	19.802129157825057	0.0	29.826989814184333	6.4208216229260096	36.223425388544214	0.0	20.771211599071872	45.04633291129058	11.907715720637832	9.473725907600098	-2.0900000000000003	-666	28.480836727016648	11.114210124340152	6.610850764807536	214.84699867021268	13.237460007046218	0.056370451730075155	-1.235020278434556	19.68678069728151	11.887211334113243	0.0	0.0	0.0	5.969305287951849	14.573052889090853	0.0	0.0	0.0	40.18213749015011	63.31261966491165	18.032655663935863	41.442690061399844	0.45609402183634495	0.0	0.0	0.0	0.0	56.966499906922294	19.06280027574374	24.17453976141019	85.0343873024707	23.7722057354541	0.0	6.076020106833881	0.0	29.275855065425148	17.82857034115067	0.0	4.9839785209472085	17.250802561719567	110.5871848744413	0.0	35.16006172515102	0.0	0.0	11.95511587196607	0.0	30.73969623059528	21.732726484607795	1.0042367352204224	-1.5662510714959823	5.7597474251354575	1.9005253069472174	12.807536350357072	0.0	29	0	0	0	0	0	0	0	1	4	2	36	11	3	0	21	3	0	2	13	7	2	2	0	0	11	1	1	0	11	10	2	1	0	0	1	0	0	0	1	2	1
10.2	Novartis	Fc1ccccc1C1=Cc2ccccc2C2=[NH+]CCN12	6.72	2882	1.4802000000000002	77.35770000000002	265.311	1	2	0.11764705882352941	4	0	2	2	2	0	2	1	1	3	0	1	0	0	0	98	20	17.21	14.110117157974301	1.9510755762926897	746.1601532452497	13.526733258565955	10.935544053588915	10.935544053588915	9.843336592900531	6.7880277961835604	6.7880277961835604	5.023696160736789	5.023696160736789	3.8465104994168104	3.8465104994168104	2.930687104043142	2.930687104043142	0.0	4.39041504767482	0.0	5.817220841045895	5.563451491696996	30.18562340233525	11.629818560158606	6.06636706846161	24.26546827384644	28.10106870724325	0.0	-2.4199999999999995	-666	11.410303133331636	4.303724581782936	1.5941671645319915	116.43263411729107	14.110117157974301	0.17649896069538906	-0.17649896069538906	0.0	24.60377296592688	0.0	0.0	5.835619785757269	0.0	4.992404732635669	9.290324778525298	0.0	0.0	30.33183534230805	29.838572803915707	0.0	11.126902983393991	0.8263595024305035	4.992404732635669	4.39041504767482	0.0	0.0	23.8250423284329	0.0	5.817220841045895	16.690354475090988	48.53093654769288	0.0	11.773059419889714	0.0	9.382819780310488	17.608679205646983	0.0	4.899909730850478	0.0	0.0	13.08951281182515	71.03851186382977	0.0	0.0	14.110117157974301	0.0	5.580651691232048	0.0	3.9041624149659873	0.9080872071050647	15.17402305366591	2.0736574074074072	1.7493010676492817	0.0	17	1	0	0	0	0	0	0	2	0	0	20	2	0	0	13	8	0	1	2	2	1	1	0	1	1	0	0	0	12	7	0	0	0	1	3	0	0	0	0	4	2
8.4	Novartis	CS(=O)(=O)Nn1c(=O)[nH]c2cc(C(F)(F)F)c(N3CCCOCC3)cc2c1=O	8.31	2891	0.43839999999999946	95.6842	422.3850000000002	2	9	0.4666666666666667	3	0	1	1	1	1	2	7	2	13	0	3	0	1	1	154	28	113.5	13.610719979375283	2.2817308234083806	1115.4133591113227	20.689869965382478	14.668044797122766	15.484541378050492	12.971163677742108	8.179834299609302	10.071245837667556	6.299841949359078	8.02674718914595	4.139492364294098	4.653711934464194	2.9767952391164942	3.4742633156190545	33.01205145580354	31.178116495497044	0.0	40.9628084239981	19.094070655900538	12.322136251973014	4.899909730850478	4.831097657556142	0.0	4.9839785209472085	4.736862953800049	-2.5399999999999996	-666	20.20087767998901	7.1274310435417405	4.140850992361155	156.28490215180213	13.610719979375283	0.18821410199882393	-4.728728098492483	14.620751205597735	0.0	0.0	10.023291153407584	5.559266895052008	11.86604191564695	4.794537184071822	18.0434318259569	17.847347583919866	0.0	0.0	18.553555759849232	25.383781051021632	29.329027571802374	0.7422212481286382	20.9800176816621	18.858631417708022	0.0	0.0	50.63692387053394	20.936452624651107	0.0	11.984273114623004	21.721808505066864	0.0	10.902924932081056	0.0	26.325905081153444	26.6136023601722	0.0	9.660080961842617	0.0	12.597120140369483	42.29005331276901	38.534270290019336	0.0	0.0	69.06984266516778	0.0	29.886454522810045	-0.2602636054421772	-3.8683164708784723	0.0	1.7006051587301585	-3.4932995751292557	1.1032737177745289	-3.97162974636595	15	3	0	0	0	1	0	1	3	4	1	28	8	4	0	13	5	0	3	14	9	2	2	0	0	8	1	0	2	9	8	0	0	0	0	2	1	0	0	0	2	1
4.42	Novartis	O=c1[nH]c2c(Cc3nn[n-]n3)c3ccccc3n2c2ccccc12	5.67	2896	1.6669999999999998	88.98270000000002	315.31600000000003	1	7	0.058823529411764705	5	0	0	0	2	3	5	5	1	7	0	2	0	0	0	116	24	90.03999999999999	12.499329491055683	1.9867550676603327	1249.0394463108364	16.095647359318303	12.47022520266721	12.47022520266721	11.826499840494925	7.533965453547628	7.533965453547628	5.6228825465813586	5.6228825465813586	4.2962348491881235	4.2962348491881235	3.294877187649764	3.294877187649764	0.0	4.794537184071822	0.0	5.559266895052007	17.63145033539073	27.63025436216204	0.0	0.0	48.53093654769288	30.008806935120813	0.0	-3.4800000000000004	-666	13.004571638426798	4.755937279790509	1.7181909660496633	134.48956404869864	12.499329491055683	0.10941609977324229	-0.10941609977324229	10.082660329248245	5.647177220767728	0.0	0.0	5.559266895052007	0.0	24.72068378994439	0.0	0.0	0.0	30.33183534230805	18.19910120538483	23.194901827087726	16.41962564969732	0.534945979235115	10.772651990706875	0.0	0.0	0.0	24.795421839465945	6.4208216229260096	0.0	11.387855989696924	53.3254737317647	0.0	27.453027084929843	0.0	0.0	27.453027084929843	0.0	30.008806935120813	0.0	6.4208216229260096	0.0	70.27259661651362	0.0	0.0	2.074600340136054	0.0	15.513550957420007	16.62083448117539	3.5097987528344676	0.5298709792559	15.628037374665713	0.4566404478458048	0.0	0.0	17	0	0	0	0	0	0	0	6	1	0	24	2	1	0	13	12	0	2	8	7	1	1	1	0	1	1	0	0	13	9	0	0	0	2	3	0	0	0	0	6	3
8.4	Novartis	COc1cccc(-c2nnc3n(Cc4ccccc4Cl)c(=O)c4ccccc4n23)c1O	8.94	2904	4.127100000000002	118.95980000000003	432.8670000000002	1	7	0.08695652173913043	5	0	0	0	3	2	5	7	1	8	0	4	0	0	0	154	31	81.65	13.340622095690637	1.8530083083600377	1506.5569986471123	21.534804948073724	16.48848877370918	17.244417719727632	15.09655545052459	9.562831830277828	9.940796303287055	7.015313487155381	7.422513613895987	5.254018944944779	5.6227466686887295	3.7397533869070734	3.935248192953995	0.0	9.901064578912528	0.0	17.85353513424849	38.8405797927224	5.563451491696996	11.676897189068889	34.73252994856985	36.39820241076966	10.197363616602075	16.337802844032566	-3.839999999999999	-666	19.143015320322785	7.445800922418834	3.015502693500243	181.28523699383373	13.340622095690637	0.04885653631414799	-0.19737601830855778	9.843390348640755	0.0	17.323428164567737	5.777653723919194	5.559266895052007	0.0	13.76233143812497	0.0	0.0	10.197363616602075	47.99914230100218	35.89528683400505	5.022633313741326	30.120930370968164	0.46154030894694575	10.296129848852056	0.0	11.49902366656781	11.600939890232516	31.381482806773466	6.544756405912575	0.0	5.563451491696996	71.52457493714954	5.022633313741326	28.068434645697174	0.0	9.843390348640755	28.281518546232768	0.0	19.165157870655225	0.0	6.544756405912575	7.109797541277533	87.66992663763988	0.0	22.886879656264732	8.545838369100384	6.346001070220114	13.340622095690637	20.393393641024414	1.6751234579469312	1.0199330141326	19.74209808128496	0.0	0.23121748236331552	1.4835505660144215	23	0	1	0	0	0	0	0	4	3	0	31	7	1	0	14	13	0	4	10	7	1	1	0	0	4	2	0	0	13	12	0	0	0	1	4	0	0	0	0	4	2
7.24	Novartis	CC(C)Cn1cnc2c(N)nc3ccccc3c21	5.01	2979	2.8227	74.28440000000002	240.31	2	4	0.2857142857142857	3	0	0	0	1	2	3	4	1	4	0	2	0	0	0	92	18	56.730000000000004	5.979497354497354	2.3960082511257843	712.2091703961676	12.698306133819765	10.590199452013804	10.590199452013804	8.66470379794645	6.1560269691386305	6.1560269691386305	5.0021845122357655	5.0021845122357655	3.0422741972297	3.0422741972297	2.337970032653172	2.337970032653172	0.0	0.0	0.0	0.0	11.735768823996422	28.481082773226156	0.0	0.0	24.52642128014937	34.44889815752863	5.733667477162185	-2.1	-666	11.017006335632473	3.9784262240709785	1.6103334006307395	105.45281920706918	5.979497354497354	0.5057464096749813	0.5057464096749813	10.30076712495354	5.516700717616262	5.817862777835028	0.0	0.0	0.0	0.0	9.967957041894417	0.0	0.0	32.046575604766076	11.984273114623004	11.93098062037737	17.360721509997063	0.7489707109733232	5.733667477162185	5.817862777835028	0.0	0.0	14.53505668968577	6.544756405912575	5.917906046161393	13.847474399381248	30.59278834861098	0.0	21.936326367313583	0.0	0.0	27.75418914514861	0.0	14.53505668968577	5.917906046161393	20.392230805293824	5.733667477162185	30.59278834861098	0.0	0.0	2.167037037037037	0.0	8.795069916855631	1.1109722222222225	8.793530801209373	1.071072373393802	8.052162698412697	1.8562962962962963	5.320525321239607	0.0	14	0	0	0	0	0	0	1	3	0	0	18	5	0	0	8	7	0	2	4	4	2	1	0	0	3	1	1	0	7	6	0	0	0	1	2	0	0	0	0	4	2
4.3	Novartis	CC(C(=O)[O-])c1ccc2c(c1)Cc1ccccc1-2	4.68	3100	2.1111999999999997	68.10600000000002	237.278	0	2	0.1875	3	1	0	1	2	0	2	2	0	2	0	2	0	0	0	90	18	40.129999999999995	10.907045225497605	2.058450680301562	628.744128975873	12.698306133819765	10.142405515631282	10.142405515631282	8.66470379794645	6.085439750931874	6.085439750931874	4.791231623777919	4.791231623777919	3.671290149945179	3.671290149945179	2.5704719264072797	2.5704719264072797	11.887211334113243	9.901064578912528	0.0	0.0	0.0	11.984273114623004	22.253805966787983	6.923737199690624	30.33183534230805	12.13273413692322	0.0	-2.0899999999999994	-666	11.026414007502616	3.983864034166492	1.6131399458421039	105.89819048185801	10.907045225497605	0.5564701436130008	-1.0227211934156373	9.901064578912528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.38830667892189	34.23807908141099	11.887211334113243	0.0	0.6845290882210112	5.106527394840706	0.0	0.0	0.0	5.969305287951849	11.21535880699783	0.0	29.531997720943004	42.46456947923127	0.0	11.126902983393991	0.0	9.901064578912528	5.969305287951849	0.0	0.0	0.0	19.262464868778025	0.0	59.15492395432226	0.0	11.126902983393991	0.0	0.0	10.907045225497605	10.907045225497605	5.827926114890401	-1.5791913370286381	14.216670235995633	0.8880102040816326	1.665827664399093	0.0	16	0	0	0	0	0	0	0	0	2	0	18	4	1	0	9	6	0	2	5	2	0	0	1	0	3	0	2	0	8	5	0	0	0	1	2	0	0	0	0	4	2
8.4	Novartis	[NH3+]C(CO)c1ccccc1	8.93	3128	-0.038099999999999856	39.1569	138.18999999999997	4	2	0.25	1	0	0	0	1	0	1	1	2	2	0	2	0	0	0	54	10	47.870000000000005	8.725706727135298	2.746978188530898	185.70889642965702	7.397341225498538	5.825528773010808	5.825528773010808	4.842535255101096	3.3320830840623366	3.3320830840623366	2.290181213416691	2.290181213416691	1.4913635499939883	1.4913635499939883	0.8306137011137025	0.8306137011137025	0.0	0.0	0.0	12.648722793660879	0.0	5.563451491696996	0.0	0.0	30.33183534230805	5.733667477162185	5.106527394840706	-0.8600000000000001	-666	7.249409190371992	3.3438781752721205	1.5589932097607084	60.2954117974989	8.725706727135298	0.01499999999999968	0.01499999999999968	10.84019487200289	6.041840829147961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.33183534230805	0.0	5.563451491696996	6.606881964512918	0.5916647064294221	5.733667477162185	0.0	0.0	0.0	11.713409359353623	0.0	0.0	11.605292320844956	30.33183534230805	0.0	0.0	0.0	10.84019487200289	0.0	0.0	0.0	0.0	6.041840829147961	6.606881964512918	35.89528683400505	0.0	0.0	0.0	0.0	0.0	8.725706727135298	4.864722222222222	0.0	9.794478458049888	0.0	0.11509259259259252	0.0	8	0	0	0	0	0	0	1	0	1	0	10	4	0	0	3	3	0	2	3	2	4	2	0	1	2	1	1	0	5	1	0	0	0	0	1	0	0	0	0	0	0
9.2	Novartis	CC(C)(C)Cn1c(CN2C(=O)CC3(CC[NH2+]CC3)C2=O)cc2cnc(C#N)nc21	10.13	3159	0.9515800000000006	105.19840000000005	395.4870000000003	2	8	0.5714285714285714	4	0	2	2	0	2	2	6	1	8	0	3	0	2	2	152	29	108.49	13.220187819343888	1.7183907813348211	1020.1914253945719	20.811190308942123	17.234362834302228	17.234362834302228	13.722093878302868	10.14159942251634	10.14159942251634	9.475009684853047	9.475009684853047	5.916496628625623	5.916496628625623	4.527977745588335	4.527977745588335	5.41499046939678	14.850965922882128	0.0	29.59851083201229	18.612755249606312	37.011308266990426	4.899909730850478	6.196843571613076	16.702688029045238	36.05595724497262	0.0	-2.7900000000000005	-666	19.52313684177463	6.919751325312625	3.5091563930096505	169.45928466499313	13.220187819343888	0.03521956622154998	-0.5134033649297898	9.883888251797686	11.716398533560001	0.0	17.638763956702938	0.0	0.0	14.48898409899412	9.967957041894417	5.261891554738487	0.0	20.771211599071872	11.48135753785839	43.08421705561693	25.049259687134505	0.7786333478187574	5.316788604006331	0.0	0.0	0.0	44.3388386910644	22.678587179968794	22.16109380632432	51.5520089606983	12.263210640074686	0.0	11.033401435232523	0.0	14.905862972149976	22.847760893935533	5.261891554738487	19.43496642053625	10.82998093879356	53.12318927967506	13.08951281182515	23.781543132923073	0.0	6.069221312792274	2.0258479780801206	0.0	35.89981084410986	12.19923515247828	0.9595115459202763	-0.010862274049502796	3.9202899221471617	3.4715330755937717	9.03463375572003	0.0	21	0	0	0	0	0	0	1	5	2	0	29	8	2	1	16	5	0	3	10	8	2	1	0	1	6	3	0	1	10	8	1	0	0	2	2	0	0	0	0	3	1
9.01	Novartis	CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C	8.85	3225	1.989600000000001	112.86620000000008	436.5530000000003	2	9	0.8181818181818182	3	1	2	3	0	0	0	5	2	9	0	7	1	2	3	174	31	110.26	13.541896376606196	1.883149425991546	712.689821010558	22.758784066134826	18.932072944476186	18.932072944476186	14.678776343832405	11.505959315820345	11.505959315820345	9.777537116886252	9.777537116886252	7.483768127787818	7.483768127787818	5.205443614556778	5.205443614556778	35.220211315747214	24.38540176106458	0.0	12.45193613526408	25.428240480912553	49.845661091332545	4.899909730850478	26.37524298017964	4.899909730850478	0.0	0.0	-2.1599999999999997	-666	23.502008508834347	9.544320970733622	4.707408604638252	183.60926581563788	13.541896376606196	0.1047132464096745	-1.0186984538229127	9.799819461700956	5.538925252383345	0.0	11.814359458703011	5.907179729351506	6.031114512338072	24.490774307843232	10.274633782193025	0.0	0.0	25.683286491704038	45.44866693724667	26.681941200414915	11.835812092322787	0.360259976501571	5.480096598121202	4.794537184071822	0.0	0.0	75.88050237051957	14.383611552215466	17.75371813848418	65.21404738278933	0.0	0.0	0.0	0.0	24.38540176106458	23.75265370039259	0.0	20.179825790672638	17.75371813848418	70.75297263517268	26.681941200414915	0.0	0.0	0.0	0.0	0.0	56.18977622090311	9.444218750000001	0.6725637501327437	-2.565715794805577	-0.49002068111195096	7.7004079344343594	4.4136022788872715	1.5518342082267047	22	0	0	0	0	0	0	1	3	5	0	31	13	4	0	16	0	0	7	14	9	2	2	0	0	8	3	4	0	9	6	1	0	0	2	1	0	0	0	0	0	0
